event,asset,window_start,label,prob_EXP,loss_EXP,prob_AT,loss_AT,prob_DAG,loss_DAG,prob_DSV,loss_DSV,prob_IF,loss_IF,prob_OMNI,loss_OMNI,prob_OCS,loss_OCS,prob_TR,loss_TR,prob_USAD,loss_USAD
Iran 2025,USOIL,2333,0,0.34579439252336447,0.11957376190060266,0.6542056074766355,0.42798497685387366,0.14018691588785046,0.01965237138614726,0.3364485981308411,0.11319765918420821,0.19626168224299065,0.03851864791684863,0.2897196261682243,0.08393746178705562,0.4485981308411215,0.20124028299414795,0.11214953271028037,0.012577517687134247,0.9439252336448598,0.8909948467115032
Iran 2025,USOIL,2334,0,0.5046728971962616,0.25469473316446845,0.6822429906542056,0.46545549829679445,0.4485981308411215,0.20124028299414795,0.8037383177570093,0.6459952834308673,0.07476635514018691,0.005590007860948554,0.19626168224299065,0.03851864791684863,0.42990654205607476,0.18481963490261158,0.2523364485981308,0.06367368329111711,0.9345794392523364,0.8734387282732117
Iran 2025,USOIL,2335,0,0.4672897196261682,0.21835968206830292,0.897196261682243,0.8049611319765918,0.6074766355140186,0.36902786269543186,0.5514018691588785,0.3040440213119049,0.17757009345794392,0.031531138090662936,0.2336448598130841,0.05458992051707573,0.35514018691588783,0.12612455236265174,0.22429906542056074,0.05031007074853699,0.8878504672897196,0.7882784522665734
Iran 2025,USOIL,2336,0,0.5514018691588785,0.3040440213119049,0.22429906542056074,0.05031007074853699,0.45794392523364486,0.20971263865839812,0.34579439252336447,0.11957376190060266,0.12149532710280374,0.014761114507817277,0.29906542056074764,0.08944012577517686,0.2523364485981308,0.06367368329111711,0.1588785046728972,0.02524237924709581,0.8317757009345794,0.6918508166652109
Iran 2025,USOIL,2337,0,0.6915887850467289,0.47829504760241065,0.3177570093457944,0.10096951698838325,0.3925233644859813,0.1540745916673945,0.32710280373831774,0.10699624421346841,0.11214953271028037,0.012577517687134247,0.3925233644859813,0.1540745916673945,0.21495327102803738,0.046204908725652895,0.19626168224299065,0.03851864791684863,0.822429906542056,0.6763909511747751
Iran 2025,USOIL,2338,0,0.4485981308411215,0.20124028299414795,0.16822429906542055,0.028299414796052053,0.5327102803738317,0.2837802428159664,0.2523364485981308,0.06367368329111711,0.037383177570093455,0.0013975019652371385,0.411214953271028,0.16909773779369378,0.22429906542056074,0.05031007074853699,0.04672897196261682,0.002183596820683029,0.9532710280373832,0.9087256528954494
Iran 2025,USOIL,2339,0,0.1308411214953271,0.017119399074154943,0.48598130841121495,0.23617783212507643,0.1308411214953271,0.017119399074154943,0.14018691588785046,0.01965237138614726,0.009345794392523364,8.734387282732115e-05,0.40186915887850466,0.16149882085771683,0.27102803738317754,0.07345619704777709,0.08411214953271028,0.007074853699013013,0.897196261682243,0.8049611319765918
Iran 2025,USOIL,2340,0,0.09345794392523364,0.008734387282732115,0.3644859813084112,0.13285003057035547,0.08411214953271028,0.007074853699013013,0.09345794392523364,0.008734387282732115,0.04672897196261682,0.002183596820683029,0.3364485981308411,0.11319765918420821,0.205607476635514,0.042274434448423444,0.06542056074766354,0.004279849768538736,0.8130841121495327,0.6611057734299939
Iran 2025,USOIL,2341,0,0.018691588785046728,0.0003493754913092846,0.4392523364485981,0.19294261507555244,0.102803738317757,0.010568608612105861,0.056074766355140186,0.0031443794217835617,0.08411214953271028,0.007074853699013013,0.12149532710280374,0.014761114507817277,0.028037383177570093,0.0007860948554458904,0.1308411214953271,0.017119399074154943,0.514018691588785,0.26421521530264647
Iran 2025,USOIL,2342,1,0.009345794392523364,0.9813957550877805,0.09345794392523364,0.8218184994322648,0.009345794392523364,0.9813957550877805,0.018691588785046728,0.9629661979212158,0.056074766355140186,0.8909948467115032,0.07476635514018691,0.8560572975805747,0.037383177570093455,0.9266311468250502,0.07476635514018691,0.8560572975805747,0.5327102803738317,0.21835968206830295
